title	text	publication_date
ارتفاع عدد معتقلي الضفة الغربية إلى 8800 منذ السابع من أكتوبر	أعلنت هيئة شؤون الأسرى ونادي الأسير الفلسطيني أن عدد المعتقلين في الضفة الغربية ارتفع إلى 8800 منذ السابع من أكتوبر/تشرين الأول الماضي، بعد اعتقال الجيش الإسرائيلي 26 فلسطينيا ليلة الاثنين.	20/5/2024
شاهد.. اشتباكات ضارية بين مقاتلي القسام وجيش الاحتلال في جباليا	عرضت قناة الجزيرة مشاهد -حصلت عليها- من الاشتباكات الضارية بين كتائب القسام الجناح العسكري لحركة المقاومة الإسلامية (حماس) والجيش الإسرائيلي في جباليا شمالي قطاع غزة.	20/5/2024
غارات إسرائيلية على مناطق متفرقة من غزة وتوغل محدود شرقي دير البلح	استشهد عدد من الفلسطينيين بينهم أطفال وأصيب آخرون، اليوم الاثنين، في سلسلة غارات إسرائيلية استهدفت مناطق متفرقة من قطاع غزة، كما توغلت آليات عسكرية بشكل محدود شرقي مدينة دير البلح (وسط).	20/5/2024
غريفيث يحذر من وضع مروع في غزة بعد إغلاق الطرق الحيوية	حذر المنسق الأممي للإغاثة في حالات الطوارئ مارتن غريفيث من عواقب “مروعة” في قطاع غزة جراء “مجاعة تلوح في الأفق”، مع تسبب الهجوم الإسرائيلي على رفح في إغلاق المعابر وطرق المساعدات الحيوية.	20/5/2024
رئيس حزب أيرلندي شمالي: ما يحدث بفلسطين يذكرنا بتجربتنا مع الاستعمار	قال رئيس حزب “شين فين” في أيرلندا الشمالية ديكلان كيرني إن ما يحدث في فلسطين “يذكرنا بما مررنا به من القمع التاريخي الذي تعرض له الشعب الأيرلندي على مدى قرون كنتيجة مباشرة للاستعمار الإنجليزي”.	20/5/2024
ذا نيشن: غزة كارثة سياسية بالنسبة لبايدن	يفند مقال بمجلة “ذا نيشن” ما يقال من أن حرب غزة ليست مشكلة كبيرة في الحملة الانتخابية الأميركية عام 2024، مؤكدا أنها كارثة سياسية كاملة على الرئيس بايدن وأفضل شيء يعمله الآن أن يوقفها بكل ما يملك.	20/5/2024
الجيش الإسرائيلي يقتحم مدنا وبلدات في الضفة	شن جيش الاحتلال الإسرائيلي، فجر اليوم الاثنين، حملة مداهمات واقتحامات طالت عدة مدن وبلدات بالضفة الغربية المحتلة، كما هدم بناية سكنية فلسطينية في بلدة إرطاس جنوبي الضفة.	20/5/2024
آلاف المتظاهرين في بروكسل يطالبون بفرض عقوبات على إسرائيل	طالب آلاف المتظاهرين في بروكسل، مقر مؤسسات الاتحاد الأوروبي، يوم الأحد بالضغط الاقتصادي والدبلوماسي وفرض عقوبات على إسرائيل لوقف هجماتها على قطاع غزة.	20/5/2024
قصف إسرائيلي عنيف ودام على غزة ومبعوث أميركي في تل أبيب	كثف جيش الاحتلال الإسرائيلي في الساعات الأخيرة قصفه العنيف على قطاع غزة، مما أدى إلى استشهاد العشرات، في حين أجرى مبعوث أميركي لقاءات مع القادة الإسرائيليين.	20/5/2024
شاهد.. القسام تستهدف دبابتين إسرائيليتين والسرايا تسقط مسيرة استخبارية	بثت كتائب القسام وسرايا القدس -الجناحان العسكريان لحركتي المقاومة الإسلامية (حماس) والجهاد الإسلامي- مشاهد جديدة من تصدي مقاتليهما للاحتلال وآلياته في مختلف مناطق قطاع غزة.	20/5/2024
أبرز تطورات اليوم الـ226 من الحرب الإسرائيلية على غزة	في اليوم الـ226 من العدوان الإسرائيلي على غزة، واصل جيش الاحتلال قصف مواقع عدة في القطاع، وارتكب 8 مجازر راح ضحيتها 70 شهيدا، فيما استمرت المقاومة في توجيه الضربات للقوات المتوغلة.	19/5/2024
"الصف التعليمي".. مبادرة تعيد أطفال غزة النازحين إلى مقاعد الدراسة	يلتف العشرات من الأطفال الفلسطينيين النازحين حول المعلمة حنان الوخيري، للمشاركة في النشاطات الترفيهية والتعليمية داخل مركز إيواء مدرسة ذكور البريج الإعدادية في مخيم البريج وسط قطاع غزة.	19/5/2024
اعتقال 19 طالبا بجامعة بنسلفانيا وبايدن يعد بسماع الطلاب	اعتقلت الشرطة الأميركية 19 طالبا في جامعة بنسلفانيا أثناء تظاهرهم من أجل فلسطين، فيما وعد الرئيس الأميركي الطلاب بسماع أصواتهم.	19/5/2024
طالبة بريطانية تفحم وزيرة الداخلية السابقة بشأن حرب غزة	لفتت مقابلة أجرتها الوزيرة السابقة سويلا برافرمان مع إحدى الطالبات المشاركات في اعتصام جامعة كامبردج الانتباه بما حوته من أسئلة وُصفت بالمعلبة، وما سبقها من أسئلة مشابهة طرحتها الوزيرة على الطلاب.	19/5/2024
صحف عالمية: هذه أهداف مهلة غانتس لنتنياهو وغزة ستكون وبالا على بايدن	ركزت صحف ومواقع إخبارية عالمية على تطورات العملية العسكرية الإسرائيلية في رفح جنوب قطاع غزة ومهلة عضو مجلس الحرب بيني غانتس لرئيس الوزراء بنيامين نتنياهو، فضلا عن بدء عمل الرصيف البحري الأميركي المؤقت	19/5/2024
مغردون: إلى متى ستصمد حكومة نتنياهو أمام ضربات المقاومة في رفح وجباليا؟	مع ارتفاع خسائر الجيش الإسرائيلي بسبب تزايد عمليات المقاومة الفلسطينية في غزة، طرح بعض المغردين سؤالا: إلى متى ستصمد حكومة نتنياهو أمام هذه الضربات التي وصفوها بالموجعة؟	19/5/2024
الدويري يفسر سبب دفع الاحتلال برابع لواء إلى رفح	كشفت القناة 12 الإسرائيلية عن مصادر بالجيش الإسرائيلي عن إدخال لواء عسكري رابع إلى رفح، في تطور يرجح الخبير العسكري والإستراتيجي اللواء فايز الدويري أنه يأتي ضمن التحضير لتوسيع العملية العسكرية برفح.	19/5/2024
